Date/Time,Temp (°C),Dew Point Temp (°C),Rel Hum (%),Wind Spd (km/h),Visibility (km),Stn Press (kPa),Weather
2016-11-10 10:00:00,11.8,9.7,87.0,8.0,48.3,101.87,Cloudy
2016-11-10 13:00:00,15.1,10.8,75.0,8.0,48.3,101.64,Cloudy
2016-11-10 16:00:00,12.8,9.5,80.0,9.0,48.3,101.49,Cloudy
2016-11-11 07:00:00,12.0,10.8,92.0,9.0,24.1,101.4,Cloudy
2016-11-11 08:00:00,11.6,10.2,91.0,13.0,24.1,101.46,Rain
2016-11-11 09:00:00,11.2,10.4,95.0,4.0,24.1,101.47,Rain
2016-11-11 10:00:00,13.0,11.6,91.0,4.0,24.1,101.36,Cloudy
2016-11-11 13:00:00,11.3,10.2,93.0,17.0,32.2,101.27,Cloudy
2016-11-11 16:00:00,12.7,10.6,87.0,16.0,32.2,101.13,Cloudy
2016-11-12 07:00:00,12.6,11.7,94.0,22.0,16.1,100.68,Rain
2016-11-12 10:00:00,12.9,11.8,93.0,14.0,12.9,100.85,Rain
2016-11-12 13:00:00,13.6,12.3,92.0,18.0,24.1,101.11,Cloudy
2016-11-12 16:00:00,12.2,7.9,75.0,23.0,32.2,101.64,Cloudy
2016-11-13 07:00:00,9.4,7.4,87.0,17.0,24.1,101.85,Cloudy
2016-11-13 08:00:00,9.7,7.7,87.0,13.0,24.1,101.87,Rain
2016-11-13 09:00:00,9.3,7.9,91.0,25.0,12.9,101.84,Rain
2016-11-13 10:00:00,9.5,8.1,91.0,21.0,12.9,101.81,Rain
2016-11-13 11:00:00,9.7,8.0,89.0,22.0,12.9,101.78,Rain
2016-11-13 12:00:00,9.8,8.3,90.0,17.0,19.3,101.7,Rain
2016-11-13 13:00:00,10.2,8.2,87.0,22.0,12.9,101.62,Rain
2016-11-13 14:00:00,10.2,7.8,85.0,29.0,19.3,101.46,Rain
2016-11-13 15:00:00,9.7,8.2,90.0,27.0,12.9,101.38,Rain
2016-11-13 16:00:00,9.5,8.3,92.0,30.0,16.1,101.3,Rain
2016-11-13 17:00:00,9.8,8.6,92.0,26.0,12.9,101.23,Rain
2016-11-13 18:00:00,9.7,8.6,93.0,25.0,12.9,101.19,Rain
2016-11-14 07:00:00,7.1,6.8,98.0,4.0,24.1,101.41,Cloudy
2016-11-14 10:00:00,10.7,8.1,84.0,6.0,32.2,101.66,Clear
2016-11-14 13:00:00,11.2,8.1,81.0,8.0,32.2,101.71,Cloudy
2016-11-14 16:00:00,10.3,6.7,78.0,10.0,32.2,101.71,Cloudy
2016-11-15 06:00:00,7.5,6.8,95.0,9.0,16.1,100.45,Rain
2016-11-15 07:00:00,7.9,6.5,91.0,11.0,24.1,100.54,Rain
2016-11-15 08:00:00,7.9,6.7,92.0,9.0,24.1,100.63,Rain
2016-11-15 09:00:00,7.9,6.9,93.0,11.0,19.3,100.7,Rain
2016-11-15 10:00:00,8.6,7.5,93.0,7.0,24.1,100.76,Cloudy
2016-11-15 13:00:00,10.5,7.2,80.0,6.0,24.1,100.83,Cloudy
2016-11-15 15:00:00,9.5,7.5,87.0,8.0,24.1,100.85,Rain
2016-11-15 16:00:00,9.0,7.5,90.0,6.0,24.1,100.87,Cloudy
2016-11-16 06:00:00,5.8,5.7,99.0,10.0,9.7,101.41,Fog
2016-11-16 07:00:00,5.9,5.8,99.0,11.0,16.1,101.44,Cloudy
2016-11-16 10:00:00,7.5,6.6,94.0,13.0,24.1,101.55,Cloudy
2016-11-16 13:00:00,9.3,6.1,80.0,17.0,24.1,101.57,Cloudy
2016-11-16 16:00:00,8.6,5.9,83.0,10.0,24.1,101.63,Cloudy
2016-11-16 17:00:00,7.0,6.0,93.0,9.0,12.9,101.65,Rain
2016-11-16 18:00:00,6.7,5.7,93.0,12.0,24.1,101.67,Rain
2016-11-17 07:00:00,5.7,4.8,94.0,12.0,24.1,101.92,Cloudy
2016-11-17 10:00:00,7.9,5.7,86.0,18.0,24.1,102.05,Cloudy
2016-11-17 13:00:00,8.2,5.3,82.0,15.0,24.1,102.11,Cloudy
2016-11-17 16:00:00,8.0,5.3,83.0,15.0,48.3,102.17,Cloudy
2016-11-18 07:00:00,4.7,2.4,85.0,19.0,48.3,101.86,Cloudy
2016-11-18 10:00:00,6.4,3.0,79.0,13.0,48.3,101.71,Cloudy
2016-11-18 13:00:00,7.7,3.0,72.0,9.0,48.3,101.47,Cloudy
2016-11-18 16:00:00,8.5,2.1,64.0,16.0,32.2,101.23,Cloudy
2016-11-19 06:00:00,6.9,4.7,86.0,16.0,24.1,100.46,Rain
2016-11-19 07:00:00,7.2,4.9,85.0,12.0,32.2,100.47,Cloudy
2016-11-19 10:00:00,8.1,5.4,83.0,18.0,40.2,100.56,Cloudy
2016-11-19 13:00:00,11.2,5.6,68.0,15.0,48.3,100.52,Cloudy
2016-11-19 16:00:00,9.8,5.8,76.0,19.0,48.3,100.47,Cloudy
2016-11-20 07:00:00,10.4,6.9,79.0,16.0,24.1,100.31,Cloudy
2016-11-20 08:00:00,10.2,7.3,82.0,24.0,32.2,100.31,Rain
2016-11-20 10:00:00,11.0,7.5,79.0,23.0,40.2,100.37,Cloudy
2016-11-20 13:00:00,11.2,8.3,82.0,32.0,24.1,100.34,Cloudy
2016-11-20 14:00:00,10.8,8.6,86.0,27.0,24.1,100.34,Rain
2016-11-20 15:00:00,10.2,8.7,90.0,25.0,24.1,100.38,Rain
2016-11-20 16:00:00,10.4,8.7,89.0,28.0,24.1,100.37,Rain
2016-11-21 07:00:00,8.9,6.5,85.0,7.0,24.1,101.05,Cloudy
2016-11-21 10:00:00,10.4,6.2,75.0,4.0,24.1,101.23,Cloudy
2016-11-21 13:00:00,10.7,7.6,81.0,13.0,40.2,101.29,Clear
2016-11-21 16:00:00,9.1,3.3,67.0,12.0,40.2,101.44,Clear
2016-11-22 07:00:00,8.7,4.2,73.0,26.0,32.2,101.28,Rain
2016-11-22 08:00:00,8.3,4.7,78.0,26.0,24.1,101.22,Rain
2016-11-22 09:00:00,8.1,5.2,82.0,24.0,12.9,101.21,Rain
2016-11-22 10:00:00,8.2,5.3,82.0,22.0,16.1,101.24,Rain
2016-11-22 11:00:00,8.0,5.7,85.0,18.0,12.9,101.23,Rain
2016-11-22 12:00:00,7.9,6.4,90.0,20.0,12.9,101.18,Rain
2016-11-22 13:00:00,7.7,6.3,91.0,25.0,19.3,101.06,Rain
2016-11-22 14:00:00,7.5,6.3,92.0,20.0,12.9,100.96,Rain
2016-11-22 15:00:00,7.6,6.2,91.0,22.0,19.3,100.88,Rain
2016-11-22 16:00:00,7.7,6.5,92.0,17.0,24.1,100.82,Rain
2016-11-22 17:00:00,6.8,5.8,93.0,25.0,19.3,100.81,Rain
2016-11-23 07:00:00,6.7,5.7,93.0,14.0,24.1,101.1,Cloudy
2016-11-23 10:00:00,8.9,6.5,85.0,22.0,24.1,101.27,Cloudy
2016-11-23 12:00:00,8.5,6.0,84.0,30.0,24.1,101.32,Rain
2016-11-23 13:00:00,8.9,6.7,86.0,17.0,24.1,101.34,Rain
2016-11-23 16:00:00,8.3,5.6,83.0,19.0,24.1,101.4,Cloudy
2016-11-24 06:00:00,8.3,5.6,83.0,37.0,24.1,100.75,Rain
2016-11-24 07:00:00,8.0,5.5,84.0,40.0,24.1,100.75,Rain
2016-11-24 10:00:00,9.1,5.5,78.0,40.0,24.1,100.64,Cloudy
2016-11-24 11:00:00,8.8,5.9,82.0,30.0,24.1,100.6,Rain
2016-11-24 12:00:00,9.0,6.1,82.0,44.0,24.1,100.57,Rain
2016-11-24 13:00:00,9.5,6.1,79.0,41.0,24.1,100.62,Cloudy
2016-11-24 14:00:00,9.4,6.5,82.0,26.0,24.1,100.65,Rain
2016-11-24 16:00:00,8.6,5.5,81.0,18.0,24.1,100.6,Cloudy
2016-11-24 17:00:00,8.5,6.0,84.0,16.0,24.1,100.57,Rain
2016-11-25 07:00:00,4.8,3.6,92.0,12.0,24.1,101.23,Cloudy
2016-11-25 10:00:00,8.3,5.3,81.0,19.0,24.1,101.33,Cloudy
2016-11-25 13:00:00,9.6,5.0,73.0,16.0,24.1,101.25,Cloudy
2016-11-25 16:00:00,8.6,4.3,74.0,12.0,32.2,101.21,Cloudy
2016-11-26 06:00:00,5.4,5.0,97.0,4.0,12.9,99.86,Rain
2016-11-26 07:00:00,6.0,5.6,97.0,14.0,8.1,99.8,"Moderate Rain,Fog"
2016-11-26 08:00:00,6.0,5.6,97.0,1.0,8.1,99.77,"Rain,Fog"
2016-11-26 09:00:00,6.2,5.8,97.0,4.0,12.9,99.74,Rain
2016-11-26 10:00:00,5.5,4.9,96.0,20.0,12.9,99.79,Rain
2016-11-26 11:00:00,5.8,5.2,96.0,18.0,12.9,99.81,Rain
2016-11-26 12:00:00,5.8,5.1,95.0,18.0,12.9,99.82,Rain
2016-11-26 13:00:00,5.5,4.8,95.0,20.0,12.9,99.77,Rain
2016-11-26 14:00:00,5.7,5.0,95.0,10.0,12.9,99.73,Rain
2016-11-26 15:00:00,6.0,5.4,96.0,3.0,12.9,99.72,Rain
2016-11-26 16:00:00,5.9,5.2,95.0,21.0,12.9,99.73,Rain
2016-11-26 17:00:00,5.9,5.2,95.0,20.0,12.9,99.76,Rain
2016-11-27 07:00:00,3.3,2.3,93.0,8.0,32.2,100.62,Clear
2016-11-27 10:00:00,6.1,4.3,88.0,16.0,24.1,100.62,Cloudy
2016-11-27 11:00:00,6.3,5.0,91.0,17.0,12.9,100.61,Rain
2016-11-27 12:00:00,6.4,5.7,95.0,9.0,6.4,100.56,"Rain Showers,Fog"
2016-11-27 13:00:00,7.0,6.3,95.0,12.0,8.1,100.46,"Rain Showers,Fog"
2016-11-27 14:00:00,7.2,6.3,94.0,23.0,12.9,100.28,Rain
2016-11-27 16:00:00,6.8,5.8,93.0,23.0,12.9,99.97,Rain
2016-11-27 17:00:00,6.7,6.1,96.0,26.0,8.1,99.79,"Rain,Fog"
2016-11-28 07:00:00,3.8,3.2,96.0,9.0,19.3,100.79,Cloudy
2016-11-28 10:00:00,5.8,4.6,92.0,8.0,24.1,101.12,Cloudy
2016-11-28 13:00:00,7.3,4.8,84.0,7.0,24.1,101.28,Cloudy
2016-11-28 16:00:00,5.6,4.3,91.0,9.0,32.2,101.49,Clear
2016-11-29 07:00:00,5.8,4.5,91.0,10.0,24.1,102.12,Cloudy
2016-11-29 10:00:00,6.3,4.1,86.0,13.0,24.1,102.14,Cloudy
2016-11-29 11:00:00,6.2,4.2,87.0,14.0,19.3,102.14,Rain
2016-11-29 12:00:00,6.3,5.0,91.0,17.0,9.7,102.08,"Rain,Fog"
2016-11-29 13:00:00,6.6,5.6,93.0,18.0,24.1,101.97,Rain
2016-11-29 16:00:00,7.3,5.0,85.0,20.0,24.1,101.65,Cloudy
2016-11-30 06:00:00,6.5,5.1,91.0,27.0,16.1,100.76,Rain
2016-11-30 07:00:00,6.4,5.4,93.0,26.0,6.4,100.77,"Rain,Fog"
2016-11-30 08:00:00,6.4,5.7,95.0,22.0,4.0,100.78,"Rain,Fog"
2016-11-30 09:00:00,6.7,6.0,95.0,24.0,4.8,100.84,"Rain,Fog"
2016-11-30 10:00:00,6.7,6.0,95.0,22.0,4.8,100.92,"Heavy Rain,Fog"
2016-11-30 11:00:00,6.8,5.8,93.0,17.0,6.4,100.97,"Rain,Fog"
2016-11-30 12:00:00,6.7,5.8,94.0,23.0,11.3,101.14,Drizzle
2016-11-30 13:00:00,7.4,6.2,92.0,32.0,24.1,101.23,Rain
2016-11-30 16:00:00,8.3,4.7,78.0,47.0,32.2,101.35,Cloudy
2017-10-01 07:00:00,8.7,8.3,97.0,1.0,24.1,101.95,Clear
2017-10-01 10:00:00,14.0,9.7,75.0,20.0,32.2,101.99,Clear
2017-10-01 13:00:00,15.2,10.5,73.0,28.0,48.3,102.01,Clear
2017-10-01 16:00:00,14.2,8.6,69.0,23.0,48.3,101.97,Cloudy
2017-10-02 07:00:00,8.4,6.8,90.0,5.0,32.2,102.12,Clear
2017-10-02 10:00:00,14.4,10.3,76.0,19.0,48.3,102.18,Clear
2017-10-02 13:00:00,15.8,11.1,73.0,24.0,48.3,102.21,Clear
2017-10-02 16:00:00,15.9,11.0,73.0,14.0,48.3,102.22,Clear
2017-10-03 07:00:00,8.3,2.8,68.0,9.0,48.3,102.62,Clear
2017-10-03 10:00:00,14.6,5.2,53.0,4.0,48.3,102.71,Clear
2017-10-03 13:00:00,15.8,8.7,62.0,16.0,48.3,102.56,Clear
2017-10-03 16:00:00,15.1,10.0,71.0,10.0,48.3,102.4,Clear
2017-10-04 07:00:00,6.9,4.9,87.0,6.0,48.3,102.18,Cloudy
2017-10-04 10:00:00,14.2,5.5,55.0,7.0,48.3,102.19,Clear
2017-10-04 13:00:00,14.7,8.8,68.0,10.0,48.3,102.13,Cloudy
2017-10-04 16:00:00,15.4,8.5,63.0,5.0,48.3,102.06,Clear
2017-10-05 07:00:00,6.8,5.4,91.0,3.0,48.3,102.24,Clear
2017-10-05 10:00:00,13.6,8.3,70.0,10.0,48.3,102.26,Clear
2017-10-05 13:00:00,15.4,8.2,62.0,9.0,48.3,102.14,Clear
2017-10-05 16:00:00,15.8,7.7,58.0,8.0,48.3,101.98,Clear
2017-10-06 07:00:00,10.4,7.6,83.0,18.0,48.3,101.67,Cloudy
2017-10-06 10:00:00,12.0,8.2,78.0,28.0,48.3,101.52,Cloudy
2017-10-06 13:00:00,13.9,10.7,81.0,14.0,32.2,101.28,Rain
2017-10-06 16:00:00,14.3,11.6,84.0,21.0,32.2,101.03,Cloudy
2017-10-07 07:00:00,10.2,6.8,80.0,4.0,22.5,101.22,Cloudy
2017-10-07 10:00:00,11.8,8.3,79.0,12.0,22.5,101.33,Cloudy
2017-10-07 13:00:00,14.3,7.6,64.0,13.0,24.1,101.3,Cloudy
2017-10-07 16:00:00,12.9,7.7,70.0,13.0,48.3,101.3,Clear
2017-10-08 07:00:00,6.8,5.1,89.0,11.0,48.3,102.25,Clear
2017-10-08 10:00:00,12.2,8.1,75.0,13.0,48.3,102.47,Clear
2017-10-08 13:00:00,13.4,8.6,72.0,11.0,48.3,102.55,Clear
2017-10-08 16:00:00,12.5,8.1,74.0,10.0,48.3,102.58,Clear
2017-10-09 07:00:00,7.3,5.9,91.0,9.0,48.3,102.56,Cloudy
2017-10-09 10:00:00,12.2,8.2,76.0,10.0,48.3,102.49,Clear
2017-10-09 13:00:00,13.6,9.3,75.0,17.0,48.3,102.25,Cloudy
2017-10-09 16:00:00,12.4,9.5,82.0,5.0,48.3,101.98,Cloudy
2017-10-10 07:00:00,8.9,6.3,84.0,18.0,48.3,100.88,Cloudy
2017-10-10 09:00:00,9.2,8.1,92.0,21.0,16.1,100.95,Rain
2017-10-10 10:00:00,9.3,8.0,92.0,19.0,24.1,100.99,Rain
2017-10-10 11:00:00,8.9,8.1,95.0,27.0,8.1,101.05,"Rain,Fog"
2017-10-10 13:00:00,11.6,7.3,74.0,18.0,32.2,101.08,Clear
2017-10-10 16:00:00,11.5,5.6,67.0,8.0,48.3,101.08,Clear
2017-10-11 07:00:00,6.8,5.9,94.0,12.0,12.9,101.42,Rain
2017-10-11 10:00:00,9.3,6.0,80.0,8.0,24.1,101.59,Cloudy
2017-10-11 12:00:00,9.8,6.7,81.0,14.0,24.1,101.62,Rain
2017-10-11 13:00:00,10.2,5.9,74.0,10.0,24.1,101.64,Cloudy
2017-10-11 16:00:00,10.2,6.0,75.0,8.0,48.3,101.66,Cloudy
2017-10-12 07:00:00,7.5,6.2,91.0,16.0,16.1,101.63,Rain
2017-10-12 08:00:00,6.2,5.2,93.0,27.0,9.7,101.63,"Heavy Rain Showers,Moderate Snow Pellets,Fog"
2017-10-12 10:00:00,6.8,5.4,90.0,16.0,24.1,101.62,Cloudy
2017-10-12 11:00:00,7.2,6.4,94.0,14.0,9.7,101.65,"Rain Showers,Fog"
2017-10-12 12:00:00,7.2,6.3,94.0,17.0,3.2,101.65,"Heavy Rain,Moderate Hail,Fog"
2017-10-12 13:00:00,8.1,6.6,90.0,18.0,24.1,101.59,Rain
2017-10-12 14:00:00,8.9,7.0,88.0,18.0,32.2,101.57,Rain
2017-10-12 16:00:00,9.3,7.6,89.0,18.0,32.2,101.56,Cloudy
2017-10-13 07:00:00,5.0,4.4,96.0,10.0,48.3,101.75,Clear
2017-10-13 10:00:00,9.1,5.1,76.0,7.0,24.1,102.07,Clear
2017-10-13 13:00:00,11.4,6.5,72.0,13.0,48.3,102.29,Clear
2017-10-13 16:00:00,10.8,5.7,71.0,8.0,48.3,102.46,Clear
2017-10-14 07:00:00,7.6,4.6,81.0,14.0,32.2,103.16,Cloudy
2017-10-14 10:00:00,9.1,5.7,79.0,21.0,32.2,103.24,Cloudy
2017-10-14 13:00:00,10.1,4.9,70.0,17.0,24.1,103.21,Cloudy
2017-10-14 16:00:00,8.6,5.6,81.0,22.0,24.1,103.17,Rain
2017-10-15 07:00:00,9.1,6.3,83.0,3.0,32.2,102.78,Cloudy
2017-10-15 10:00:00,11.5,7.9,78.0,8.0,48.3,102.68,Cloudy
2017-10-15 13:00:00,12.3,7.6,73.0,12.0,48.3,102.5,Clear
2017-10-15 16:00:00,11.9,8.7,81.0,10.0,48.3,102.41,Cloudy
2017-10-16 07:00:00,10.7,9.2,91.0,21.0,24.1,102.14,Cloudy
2017-10-16 10:00:00,11.4,9.4,88.0,23.0,24.1,102.09,Cloudy
2017-10-16 12:00:00,11.7,9.7,87.0,13.0,16.1,102.11,Rain
2017-10-16 13:00:00,11.3,10.2,93.0,14.0,16.1,102.09,Rain
2017-10-16 14:00:00,11.1,10.2,95.0,18.0,19.3,102.06,Rain
2017-10-16 15:00:00,10.9,10.1,95.0,26.0,19.3,102.02,Rain
2017-10-16 16:00:00,10.7,9.7,94.0,23.0,24.1,101.97,Cloudy
2017-10-16 18:00:00,10.9,10.0,94.0,19.0,12.9,101.82,Rain
2017-10-17 07:00:00,11.6,10.6,94.0,28.0,9.7,100.59,"Rain,Fog"
2017-10-17 10:00:00,11.8,8.2,79.0,35.0,48.3,101.19,Clear
2017-10-17 13:00:00,12.8,8.0,73.0,25.0,48.3,101.58,Cloudy
2017-10-17 16:00:00,11.7,7.5,75.0,13.0,48.3,101.86,Cloudy
2017-10-18 07:00:00,8.6,5.7,81.0,22.0,24.1,100.9,Rain
2017-10-18 08:00:00,8.3,6.3,87.0,22.0,19.3,100.73,Rain
2017-10-18 09:00:00,8.2,6.6,90.0,28.0,12.9,100.58,Rain
2017-10-18 10:00:00,8.6,7.5,93.0,32.0,9.7,100.39,"Rain,Fog"
2017-10-18 11:00:00,8.7,7.9,95.0,26.0,11.3,100.22,Rain
2017-10-18 12:00:00,8.9,8.1,94.0,29.0,9.7,100.08,"Rain,Fog"
2017-10-18 13:00:00,9.6,8.8,94.0,27.0,11.3,99.88,Rain
2017-10-18 14:00:00,11.8,10.9,94.0,24.0,4.8,99.78,"Rain,Fog"
2017-10-18 15:00:00,11.7,10.8,94.0,9.0,6.4,99.85,"Moderate Rain,Fog"
2017-10-18 16:00:00,11.4,10.8,96.0,5.0,16.1,99.83,Rain
2017-10-18 17:00:00,11.7,11.2,97.0,8.0,16.1,99.89,Rain
2017-10-19 07:00:00,11.2,9.9,92.0,22.0,24.1,99.82,Cloudy
2017-10-19 09:00:00,11.3,9.7,90.0,15.0,24.1,99.82,Rain
2017-10-19 10:00:00,11.2,10.2,93.0,18.0,9.7,99.83,"Rain,Fog"
2017-10-19 12:00:00,11.6,8.9,83.0,23.0,24.1,99.77,Rain
2017-10-19 13:00:00,11.1,8.3,83.0,14.0,24.1,99.69,Cloudy
2017-10-19 14:00:00,11.0,8.1,82.0,18.0,24.1,99.73,Rain
2017-10-19 15:00:00,10.3,9.1,92.0,5.0,24.1,99.69,Rain
2017-10-19 16:00:00,10.2,8.8,91.0,19.0,24.1,99.63,Rain
2017-10-19 17:00:00,9.9,8.9,94.0,16.0,19.3,99.67,Rain
2017-10-19 18:00:00,9.7,8.8,94.0,7.0,16.1,99.68,Rain
2017-10-20 06:00:00,8.2,7.5,95.0,14.0,19.3,100.16,Rain
2017-10-20 07:00:00,8.4,7.8,96.0,17.0,9.7,100.21,"Rain,Fog"
2017-10-20 08:00:00,8.5,7.9,96.0,9.0,11.3,100.27,Rain
2017-10-20 09:00:00,9.0,8.2,95.0,10.0,8.1,100.33,"Rain,Fog"
2017-10-20 10:00:00,8.9,8.0,94.0,14.0,11.3,100.41,Rain
2017-10-20 13:00:00,11.5,9.0,85.0,14.0,24.1,100.49,Cloudy
2017-10-20 16:00:00,12.5,7.9,74.0,10.0,32.2,100.69,Cloudy
2017-10-21 06:00:00,7.6,5.8,88.0,22.0,19.3,100.81,Rain
2017-10-21 07:00:00,7.7,5.7,87.0,30.0,16.1,100.72,Rain
2017-10-21 08:00:00,7.1,5.6,90.0,27.0,8.1,100.74,"Rain,Fog"
2017-10-21 09:00:00,7.2,5.2,87.0,26.0,24.1,100.64,Rain
2017-10-21 10:00:00,7.4,5.8,90.0,22.0,9.7,100.63,"Rain,Fog"
2017-10-21 11:00:00,7.7,6.2,90.0,23.0,9.7,100.6,"Rain,Fog"
2017-10-21 12:00:00,8.0,6.8,92.0,23.0,9.7,100.57,"Rain,Fog"
2017-10-21 13:00:00,8.1,6.8,91.0,24.0,24.1,100.48,Rain
2017-10-21 14:00:00,8.1,6.7,91.0,25.0,16.1,100.44,Rain
2017-10-21 15:00:00,7.9,6.7,92.0,29.0,12.9,100.28,Rain
2017-10-21 16:00:00,8.1,6.9,92.0,28.0,19.3,100.16,Rain
2017-10-21 17:00:00,8.0,7.0,94.0,26.0,9.7,100.05,"Rain,Fog"
2017-10-22 06:00:00,10.6,7.1,79.0,20.0,24.1,100.98,Rain
2017-10-22 07:00:00,10.0,7.1,82.0,17.0,24.1,101.19,Cloudy
2017-10-22 10:00:00,12.2,7.8,74.0,21.0,32.2,101.69,Cloudy
2017-10-22 13:00:00,13.7,8.7,72.0,18.0,24.1,102.05,Cloudy
2017-10-22 14:00:00,12.8,8.8,76.0,16.0,24.1,102.16,Rain
2017-10-22 16:00:00,12.0,7.8,76.0,17.0,32.2,102.34,Cloudy
2017-10-23 07:00:00,9.7,7.9,88.0,9.0,24.1,103.56,Cloudy
2017-10-23 10:00:00,11.8,9.3,85.0,8.0,24.1,103.75,Cloudy
2017-10-23 13:00:00,14.0,9.1,72.0,10.0,24.1,103.73,Cloudy
2017-10-23 16:00:00,14.2,9.1,71.0,10.0,24.1,103.72,Cloudy
2017-10-24 07:00:00,7.1,6.7,97.0,8.0,48.3,103.43,Cloudy
2017-10-24 10:00:00,11.6,8.9,84.0,8.0,48.3,103.3,Clear
2017-10-24 13:00:00,12.6,9.9,83.0,13.0,48.3,102.97,Clear
2017-10-24 16:00:00,11.4,9.5,88.0,12.0,48.3,102.67,Clear
2017-10-25 07:00:00,10.4,9.2,93.0,17.0,9.7,101.72,"Rain,Fog"
2017-10-25 08:00:00,11.1,10.1,94.0,16.0,6.4,101.74,"Rain,Drizzle,Fog"
2017-10-25 10:00:00,11.7,10.9,95.0,16.0,24.1,101.8,Cloudy
2017-10-25 11:00:00,11.7,11.0,95.0,4.0,6.4,101.84,"Drizzle,Fog"
2017-10-25 13:00:00,11.0,10.5,97.0,15.0,16.1,101.82,Cloudy
2017-10-25 16:00:00,11.9,8.9,82.0,8.0,32.2,101.94,Clear
2017-10-26 07:00:00,8.2,7.8,97.0,10.0,48.3,102.53,Clear
2017-10-26 10:00:00,11.0,9.3,89.0,27.0,48.3,102.65,Clear
2017-10-26 13:00:00,11.9,9.8,87.0,24.0,48.3,102.56,Clear
2017-10-26 16:00:00,11.2,9.2,87.0,18.0,48.3,102.5,Clear
2017-10-27 07:00:00,5.8,5.6,99.0,5.0,48.3,102.34,Clear
2017-10-27 10:00:00,11.6,10.0,90.0,6.0,48.3,102.35,Clear
2017-10-27 13:00:00,12.5,9.8,84.0,15.0,48.3,102.21,Clear
2017-10-27 16:00:00,11.7,9.4,86.0,12.0,48.3,102.09,Clear
2017-10-28 07:00:00,6.6,6.5,99.0,4.0,1.6,101.71,Clear
2017-10-28 08:00:00,6.9,6.8,99.0,7.0,0.8,101.7,Fog
2017-10-28 10:00:00,11.1,10.3,95.0,1.0,48.3,101.69,Clear
2017-10-28 13:00:00,13.9,11.0,82.0,6.0,48.3,101.51,Clear
2017-10-28 16:00:00,12.0,9.7,86.0,8.0,48.3,101.41,Clear
2017-10-29 06:00:00,5.3,5.3,100.0,1.0,1.2,101.6,Fog
2017-10-29 07:00:00,5.2,5.2,100.0,7.0,6.4,101.66,Fog
2017-10-29 08:00:00,7.2,7.2,100.0,5.0,8.1,101.72,Fog
2017-10-29 10:00:00,10.1,9.7,98.0,8.0,1.6,101.85,Fog
2017-10-29 13:00:00,12.8,10.8,88.0,18.0,24.1,101.84,Clear
2017-10-29 16:00:00,11.8,9.8,87.0,15.0,32.2,101.87,Cloudy
2017-10-30 07:00:00,2.9,-0.3,79.0,2.0,48.3,102.38,Clear
2017-10-30 10:00:00,11.6,3.9,59.0,5.0,48.3,102.42,Clear
2017-10-30 13:00:00,11.9,8.9,82.0,16.0,48.3,102.33,Clear
2017-10-30 16:00:00,10.3,8.7,89.0,8.0,48.3,102.15,Clear
2017-10-31 07:00:00,3.5,2.2,92.0,12.0,48.3,101.85,Cloudy
2017-10-31 10:00:00,8.3,6.0,85.0,6.0,48.3,101.73,Cloudy
2017-10-31 13:00:00,9.6,6.4,80.0,8.0,32.2,101.47,Cloudy
2017-10-31 16:00:00,9.1,5.7,79.0,7.0,48.3,101.18,Clear
2016-06-05 07:00:00,18.9,15.6,81.0,22.0,48.3,101.31,Clear
2016-06-05 10:00:00,21.2,15.8,71.0,27.0,48.3,101.28,Cloudy
2016-06-05 13:00:00,24.0,15.9,60.0,22.0,40.2,101.2,Cloudy
2016-06-05 16:00:00,23.7,15.6,60.0,12.0,48.3,101.04,Cloudy
2016-06-05 19:00:00,22.0,15.7,67.0,7.0,48.3,100.96,Cloudy
2016-06-06 07:00:00,19.4,15.7,79.0,13.0,48.3,101.27,Cloudy
2016-06-06 10:00:00,20.7,14.9,69.0,25.0,48.3,101.28,Cloudy
2016-06-06 13:00:00,22.0,15.2,65.0,12.0,48.3,101.2,Cloudy
2016-06-06 16:00:00,23.9,12.7,49.0,8.0,48.3,101.03,Clear
2016-06-06 19:00:00,19.8,14.5,71.0,12.0,48.3,100.92,Cloudy
2016-06-07 07:00:00,17.1,13.1,77.0,6.0,48.3,100.98,Clear
2016-06-07 10:00:00,19.0,13.9,72.0,10.0,40.2,100.96,Clear
2016-06-07 13:00:00,20.1,14.8,71.0,11.0,48.3,100.9,Cloudy
2016-06-07 16:00:00,21.7,16.1,70.0,15.0,48.3,100.78,Cloudy
2016-06-07 19:00:00,20.5,13.3,63.0,4.0,48.3,100.67,Cloudy
2016-06-08 07:00:00,15.0,9.8,71.0,15.0,48.3,100.75,Cloudy
2016-06-08 10:00:00,16.1,9.8,66.0,17.0,48.3,100.82,Cloudy
2016-06-08 12:00:00,17.0,11.8,71.0,16.0,24.1,100.91,Rain
2016-06-08 13:00:00,16.0,11.0,72.0,18.0,32.2,101.0,Cloudy
2016-06-08 16:00:00,18.0,10.7,62.0,27.0,48.3,101.11,Cloudy
2016-06-08 19:00:00,15.9,9.4,65.0,22.0,48.3,101.12,Clear
2016-06-09 07:00:00,13.4,8.5,72.0,19.0,48.3,101.33,Cloudy
2016-06-09 10:00:00,15.8,7.4,57.0,18.0,48.3,101.34,Cloudy
2016-06-09 13:00:00,18.2,5.9,44.0,20.0,48.3,101.27,Cloudy
2016-06-09 16:00:00,18.1,6.7,47.0,21.0,48.3,101.17,Cloudy
